Unnamed: 0,id,sku,short_description,price,list_price,discount,discount_rate,rating_average,review_count,quantity_sold,inventory_status,product_name,brand_id,brand_name
173,213818760,1073756827904,"THÔNG TIN SẢN PHẨM   Thông số HP Pavilion 15-eg2035TX (6K781PA)   CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB   RAM 8GB (4x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)   Ổ cứng 51...",19320000,19320000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨM   Thông số HP Pavilion 15-eg2035TX (6K781PA)   CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB   RAM 8GB (4x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)   Ổ cứng 51...",17825,HP
174,192729516,9057987555292,•Laptop HP Pavilion 14 dv2033TU i5 (6K769PA) là một đối thủ đáng quan ngại trong phân khúc laptop học tập - văn phòng với sức mạnh hiệu năng đến từ con chip Intel Gen 12 vượt trội kết hợp ngoại hình t...,18480000,18480000,0,0,0.0,0,0,available,•Laptop HP Pavilion 14 dv2033TU i5 (6K769PA) là một đối thủ đáng quan ngại trong phân khúc laptop học tập - văn phòng với sức mạnh hiệu năng đến từ con chip Intel Gen 12 vượt trội kết hợp ngoại hình t...,17825,HP
175,214863371,8165905211992,"THÔNG TIN SẢN PHẨMThông số LG Gram 2022 32A5• CPU Intel Core i3-1220P 1.1GHz up to 4.4GHz 12MB• RAM 8GB (4x2) LPDDR5 5200MHz (Onboard)• Ổ cứng 256GB PCIe NVMe M.2 SSD (2 slot, còn trống 1 khe M.2)...",25990000,25990000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số LG Gram 2022 32A5• CPU Intel Core i3-1220P 1.1GHz up to 4.4GHz 12MB• RAM 8GB (4x2) LPDDR5 5200MHz (Onboard)• Ổ cứng 256GB PCIe NVMe M.2 SSD (2 slot, còn trống 1 khe M.2)...",18851,LG
176,205996228,4898578932333,"THÔNG TIN SẢN PHẨM*CPU:Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB*RAM8GB (4x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)*Ổ cứng 512 GB PCIe NVMe M.2 SSDCard đồ họaIntel Iris Xᵉ Graphics...",18190000,18190000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨM*CPU:Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB*RAM8GB (4x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)*Ổ cứng 512 GB PCIe NVMe M.2 SSDCard đồ họaIntel Iris Xᵉ Graphics...",17825,HP
177,199631690,7713030508059,Hãng sản xuấtLaptop DellTên sản phẩmDell Inspiron 16 5620 P1WKNNhóm sản phẩmLaptop | Laptop nhỏ gọn | Laptop Dell Inspiron | Laptop Văn PhòngBộ vi xử lýBộ vi xử lýIntel Core i5-1235UTốc đ...,22000000,22000000,0,0,0.0,0,0,available,Hãng sản xuấtLaptop DellTên sản phẩmDell Inspiron 16 5620 P1WKNNhóm sản phẩmLaptop | Laptop nhỏ gọn | Laptop Dell Inspiron | Laptop Văn PhòngBộ vi xử lýBộ vi xử lýIntel Core i5-1235UTốc đ...,18805,Dell
178,247829105,1059581217470,"Máy Tính Xách Tay Laptop Dell Inspirion 3511 (Core i3-1115G4, Ram 8GB, 256GB SSD, 15.6‘’ FHD Win 10) - Hàng Nhập KhẩuVi xử lý: Intel Core i3 1135G4, cấu trúc 2 nhân 4 luồngMàn hình: 15.6"" FHD IPS (1...",12120000,12120000,0,0,0.0,0,0,available,"Máy Tính Xách Tay Laptop Dell Inspirion 3511 (Core i3-1115G4, Ram 8GB, 256GB SSD, 15.6‘’ FHD Win 10) - Hàng Nhập KhẩuVi xử lý: Intel Core i3 1135G4, cấu trúc 2 nhân 4 luồngMàn hình: 15.6"" FHD IPS (1...",18805,Dell
179,155530453,1847663059428,"Laptop HP 240 G8 i3 là chiếc laptop nằm ở phân khúc học sinh - sinh viên, phù hợp với các công việc học tập - văn phòng cơ bản. Trong một thiết kế cơ bản và đơn giản, kết hợp cùng hiệu năng ổn định đế...",11040000,11040000,0,0,0.0,0,0,available,"Laptop HP 240 G8 i3 là chiếc laptop nằm ở phân khúc học sinh - sinh viên, phù hợp với các công việc học tập - văn phòng cơ bản. Trong một thiết kế cơ bản và đơn giản, kết hợp cùng hiệu năng ổn định đế...",17825,HP
180,198592225,9899801188160,"THÔNG TIN SẢN PHẨMThông số HP 240 G9 (6L1Y1PA)• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB (1x8) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)• Ổ cứng 256 GB PCIe NVMe SSD• Ca...",17590000,17590000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số HP 240 G9 (6L1Y1PA)• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB (1x8) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)• Ổ cứng 256 GB PCIe NVMe SSD• Ca...",17825,HP
181,189697988,7176021584413,"THÔNG TIN SẢN PHẨMThông số HP Pavilion 15-eg2055TU (6K786PA)CPU Intel Core i5-1240P 1.7GHz up to 4.4GHz 12MBRAM 8GB (4x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)Ổ cứng 512 GB PCIe NVMe ...",18990000,18990000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số HP Pavilion 15-eg2055TU (6K786PA)CPU Intel Core i5-1240P 1.7GHz up to 4.4GHz 12MBRAM 8GB (4x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)Ổ cứng 512 GB PCIe NVMe ...",17825,HP
182,135092859,1921192372395,"Laptop Dell Latitude 3520 được thiết kế mỏng hơn và nhẹ hơn, với lớp hoàn thiện mới cứng cáp, các cạnh được đánh bóng và viền mỏng. Màn hình 15.6"" cho góc nhìn rộng để bạn có những trải nghiệm hình ản...",12120000,12120000,0,0,0.0,0,0,available,"Laptop Dell Latitude 3520 được thiết kế mỏng hơn và nhẹ hơn, với lớp hoàn thiện mới cứng cáp, các cạnh được đánh bóng và viền mỏng. Màn hình 15.6"" cho góc nhìn rộng để bạn có những trải nghiệm hình ản...",18805,Dell
183,213568496,8377875965077,"THÔNG TIN SẢN PHẨMThông số Acer Aspire 5 A514-55-5954• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB (4GB Onboard + 4GB) DDR4 2666MHz (1x SO-DIMM socket, up to 20GB SDRAM)• Ổ cứng 512G...",18990000,18990000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số Acer Aspire 5 A514-55-5954• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB (4GB Onboard + 4GB) DDR4 2666MHz (1x SO-DIMM socket, up to 20GB SDRAM)• Ổ cứng 512G...",18803,Acer
184,206862580,2919859536655,"Laptop Lenovo ThinkPad E14 với viền màn hình đã được giảm đáng kể để mang lại màn hình nhỏ gọn hơn. Với tông màu đen, cứng cáp sang trọng mang lại sự nổi bật cho người sử dụng và với trọng lượng ban đ...",22549200,22549200,0,0,0.0,0,0,available,"Laptop Lenovo ThinkPad E14 với viền màn hình đã được giảm đáng kể để mang lại màn hình nhỏ gọn hơn. Với tông màu đen, cứng cáp sang trọng mang lại sự nổi bật cho người sử dụng và với trọng lượng ban đ...",18604,Lenovo
185,215097522,6678762400928,"THÔNG TIN SẢN PHẨMThông số Lenovo S14 G3 IAP (82TW000LVN)• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB (8x1) DDR4 3200MHz (1x SO-DIMM socket, up to 16GB SDRAM)• Ổ cứng 256GB SSD M.2 ...",19190000,19190000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số Lenovo S14 G3 IAP (82TW000LVN)• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB (8x1) DDR4 3200MHz (1x SO-DIMM socket, up to 16GB SDRAM)• Ổ cứng 256GB SSD M.2 ...",18604,Lenovo
186,190507969,6548917009531,"Hiệu năng lý tưởng cho công việcLaptop Lenovo Thinkpad E14 Gen 2-ITU 20TA00H6VA trang bị những linh kiện để laptop có tốc độ tốt nhất, phục vụ tối ưu cho công việc của bạn. Chiếc laptop này sở hữu bộ...",23988000,23988000,0,0,0.0,0,0,available,"Hiệu năng lý tưởng cho công việcLaptop Lenovo Thinkpad E14 Gen 2-ITU 20TA00H6VA trang bị những linh kiện để laptop có tốc độ tốt nhất, phục vụ tối ưu cho công việc của bạn. Chiếc laptop này sở hữu bộ...",18604,Lenovo
187,248422276,6137998325948,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i5-12500H 2.5GHz up to 4.5GHz 18MB• RAM 8GB (8x1) DDR4 3200MHz (2x SO-DIMM socket, up to 64GB SDRAM)• Ổ cứng 512GB SSD M.2 PCIE G4x4 (Còn trống ...",24990000,24990000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i5-12500H 2.5GHz up to 4.5GHz 18MB• RAM 8GB (8x1) DDR4 3200MHz (2x SO-DIMM socket, up to 64GB SDRAM)• Ổ cứng 512GB SSD M.2 PCIE G4x4 (Còn trống ...",19903,Gigabyte
188,247666447,4565091110027,"CPU AMD Ryzen 7 6800H Mobile Processor (3.2GHz Up to 4.7GHz, 8Cores, 16Threads, 16MB Cache)Memory 16GB DDr5 Bus 4800Mhz (2 Slot, 8GB x 02, Max 32GB Ram)Hard Disk 512GB PCIe NVMe M.2 SSD Gen 4.0x4 (Sup...",24700000,24700000,0,0,0.0,0,0,available,"CPU AMD Ryzen 7 6800H Mobile Processor (3.2GHz Up to 4.7GHz, 8Cores, 16Threads, 16MB Cache)Memory 16GB DDr5 Bus 4800Mhz (2 Slot, 8GB x 02, Max 32GB Ram)Hard Disk 512GB PCIe NVMe M.2 SSD Gen 4.0x4 (Sup...",18604,Lenovo
189,270438713,9546888610121,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB• RAM 8GB (4GB Onboard + 4GB) DDR4 2400MHz (1x SO-DIMM socket, up to 12GB SDRAM)• Ổ cứng 256GB SSD M.2 PCIE, 1x s...",15790000,15790000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB• RAM 8GB (4GB Onboard + 4GB) DDR4 2400MHz (1x SO-DIMM socket, up to 12GB SDRAM)• Ổ cứng 256GB SSD M.2 PCIE, 1x s...",18803,Acer
190,199053702,5368016479040,Laptop Lenovo Thinkpad E14 GEN 4 xử lý đa tác vụ với đầu não khủngCấu hình mạnh mẽ của Laptop Lenovo Thinkpad E14 GEN 4 core i5 cho bạn nguồn lực xử lý mọi việc gồm bộ vi xử lý đến từ đội xanh Int...,18790000,18790000,0,0,0.0,0,0,available,Laptop Lenovo Thinkpad E14 GEN 4 xử lý đa tác vụ với đầu não khủngCấu hình mạnh mẽ của Laptop Lenovo Thinkpad E14 GEN 4 core i5 cho bạn nguồn lực xử lý mọi việc gồm bộ vi xử lý đến từ đội xanh Int...,18604,Lenovo
191,225205695,1122527791879,"Bạn đang tìm kiếm một mã laptop ultrabook tầm trung: mỏng nhẹ sang nhưng đáp ứng được nhu cầu văn phòng, gaming, đồ họa của lập trình viên, tester, marketing, kinh doanh, doanh nhân, giáo viên, dân cô...",25538000,25538000,0,0,0.0,0,0,available,"Bạn đang tìm kiếm một mã laptop ultrabook tầm trung: mỏng nhẹ sang nhưng đáp ứng được nhu cầu văn phòng, gaming, đồ họa của lập trình viên, tester, marketing, kinh doanh, doanh nhân, giáo viên, dân cô...",18805,Dell
192,249136428,1123007141781,"Máy Tính Xách Tay Laptop HP 15s-fq5104TU, Core i7-1255U, 8GB Ram, 512GB SSD, Intel Graphics, 15.6 inch HD, 3 Cell, Wlan ac+BT, Win11 Home 64, Natural silver, 1Yr - Hàng Chính HãngHãng HP là một thươ...",19800000,19800000,0,0,0.0,0,0,available,"Máy Tính Xách Tay Laptop HP 15s-fq5104TU, Core i7-1255U, 8GB Ram, 512GB SSD, Intel Graphics, 15.6 inch HD, 3 Cell, Wlan ac+BT, Win11 Home 64, Natural silver, 1Yr - Hàng Chính HãngHãng HP là một thươ...",17825,HP
193,201967460,2346946232643,"Thông tin sản phẩm:CPU: AMD Ryzen 5 6600HS Creator Edition (3.3GHz~4.5GHz) 6 Cores 12 ThreadsCard VGA: AMD Radeon 660M GraphicsMemory: 16GB LPDDR5 6400 onboard, không thể nâng cấpỔ cứng: 51...",21588000,21588000,0,0,0.0,0,0,available,"Thông tin sản phẩm:CPU: AMD Ryzen 5 6600HS Creator Edition (3.3GHz~4.5GHz) 6 Cores 12 ThreadsCard VGA: AMD Radeon 660M GraphicsMemory: 16GB LPDDR5 6400 onboard, không thể nâng cấpỔ cứng: 51...",18604,Lenovo
194,225363237,3596727258547,"Laptop LG Gram 14 i7 (14Z90P-G.AH75A5) tự tin đồng hành cùng bạn di chuyển khắp mọi nơi với thiết kế siêu gọn nhẹ và sang trọng cùng bộ vi xử lý mạnh mẽ đạt chuẩn Intel Evo.Thiết kế hiện đại, siêu m...",30240000,30240000,0,0,0.0,0,0,available,"Laptop LG Gram 14 i7 (14Z90P-G.AH75A5) tự tin đồng hành cùng bạn di chuyển khắp mọi nơi với thiết kế siêu gọn nhẹ và sang trọng cùng bộ vi xử lý mạnh mẽ đạt chuẩn Intel Evo.Thiết kế hiện đại, siêu m...",18851,LG
195,213868252,7512904082540,"Hãng sản xuất Laptop HPTên sản phẩmHP 15s-fq5160TU 7C0S1PA  Bộ vi xử lý Bộ vi xử lýIntel Core i5-1235UTốc độupto 4.40 GHz, 10 cores 12 threadsBộ nhớ đệm12MB  Cache...",19790000,19790000,0,0,0.0,0,0,available,"Hãng sản xuất Laptop HPTên sản phẩmHP 15s-fq5160TU 7C0S1PA  Bộ vi xử lý Bộ vi xử lýIntel Core i5-1235UTốc độupto 4.40 GHz, 10 cores 12 threadsBộ nhớ đệm12MB  Cache...",17825,HP
196,271419403,9988612250426,BỘ XỬ LÝDòng CPUCore i7Công nghệ CPUCore i7 Raptor LakeMã CPU13700HTốc độ CPU3.7 GHzTần số turbo tối đaUp to 5.0 GHzSố lõi CPU14Số luồng20Bộ nhớ đệm24Mb CacheBỘ N...,33790000,33790000,0,0,0.0,0,0,available,BỘ XỬ LÝDòng CPUCore i7Công nghệ CPUCore i7 Raptor LakeMã CPU13700HTốc độ CPU3.7 GHzTần số turbo tối đaUp to 5.0 GHzSố lõi CPU14Số luồng20Bộ nhớ đệm24Mb CacheBỘ N...,17825,HP
197,273690900,8329064510367,"Laptop MSI Thin GF63 12UCX-841VNMSI Thin GF63 12UCX-841VN là một trong những dòng laptop gaming đáng chú ý, đặc biệt dành cho những người dùng có ngân sách hạn chế nhưng vẫn muốn trải nghiệm sức mạnh...",15290000,19990000,4700000,24,0.0,0,0,available,"Laptop MSI Thin GF63 12UCX-841VNMSI Thin GF63 12UCX-841VN là một trong những dòng laptop gaming đáng chú ý, đặc biệt dành cho những người dùng có ngân sách hạn chế nhưng vẫn muốn trải nghiệm sức mạnh...",49067,MSI 
198,272354928,5905224103763,"Chiếc laptop bóng bảy dành cho dân văn phòng, doanh nghiệp và cả các bạn học sinh- sinh viên. Được thiết kế chuyên nghiệp, hiệu năng ổn định, màn hình sắc nét cùng với khả năng đáng tin cậy đến từ các...",9190000,11690000,2500000,21,0.0,0,2,available,"Chiếc laptop bóng bảy dành cho dân văn phòng, doanh nghiệp và cả các bạn học sinh- sinh viên. Được thiết kế chuyên nghiệp, hiệu năng ổn định, màn hình sắc nét cùng với khả năng đáng tin cậy đến từ các...",17826,Asus
199,273513557,2552884187929,"Laptop Asus Vivobook 16 X1605VA-MB105W - Khám phá trải nghiệm hoàn toàn mớiAsus Vivobook 16 X1605VA-MB105W - một chiếc laptop sở hữu thiết kế sang trọng, thanh lịch cùng bộ vi xử lý thế hệ mới mạnh m...",14890000,18090000,3200000,18,0.0,0,0,available,"Laptop Asus Vivobook 16 X1605VA-MB105W - Khám phá trải nghiệm hoàn toàn mớiAsus Vivobook 16 X1605VA-MB105W - một chiếc laptop sở hữu thiết kế sang trọng, thanh lịch cùng bộ vi xử lý thế hệ mới mạnh m...",17826,Asus
200,274368044,1532155155793,ĐẶC ĐIỂM NỔI BẬTGỌN NHẸ – MẠNH MẼ – ĐA DỤNGAspire 3 2023 luôn sẵn sàng đồng hành cùng bạn mọi lúc mọi nơi với bộ xử lý Intel Core thế hệ thứ 13 mới nhất đem lại hiệu suất ổn định và năng suất tố...,8950000,11490000,2540000,22,0.0,0,0,available,ĐẶC ĐIỂM NỔI BẬTGỌN NHẸ – MẠNH MẼ – ĐA DỤNGAspire 3 2023 luôn sẵn sàng đồng hành cùng bạn mọi lúc mọi nơi với bộ xử lý Intel Core thế hệ thứ 13 mới nhất đem lại hiệu suất ổn định và năng suất tố...,18803,Acer
201,273602684,2969576398040,"Laptop HP 240 G8 617K7P - Laptop dành cho sinh viên, nhân viên văn phòngHP 240 G8 617K7P - Mẫu Laptop học tập - văn phòng được đông đảo người dùng săn đón bởi thiết kế gọn nhẹ cùng cấu hình tốt trong...",8490000,11290000,2800000,25,0.0,0,0,available,"Laptop HP 240 G8 617K7P - Laptop dành cho sinh viên, nhân viên văn phòngHP 240 G8 617K7P - Mẫu Laptop học tập - văn phòng được đông đảo người dùng săn đón bởi thiết kế gọn nhẹ cùng cấu hình tốt trong...",17825,HP
202,274503930,6440463740167,"Laptop Dell Inspiron 15 3520 N5I5011W1Thuộc vào dòng Inspiron mạnh mẽ từ DELL, Laptop Dell Inspiron 15 3520 N5I5011W1 là một chiếc laptop văn phòng tiêu biểu cho hình mẫu Laptop mỏng nhẹ hiệu năng ca...",14790000,18990000,4200000,22,0.0,0,0,available,"Laptop Dell Inspiron 15 3520 N5I5011W1Thuộc vào dòng Inspiron mạnh mẽ từ DELL, Laptop Dell Inspiron 15 3520 N5I5011W1 là một chiếc laptop văn phòng tiêu biểu cho hình mẫu Laptop mỏng nhẹ hiệu năng ca...",18805,Dell
203,244299479,2518560858922,Đặc điểm nổi bậtNgoại hình sang trọng với màu Xanh trẻ trungCPU Intel i3-1125G4 mang đến hiệu năng ấn tượngRAM 8GB đa nhiệm chạy được nhiều Tab một lúcỔ cứng 512GB mang đến không gian lưu trữ rộng...,9370000,14990000,5620000,37,0.0,0,0,available,Đặc điểm nổi bậtNgoại hình sang trọng với màu Xanh trẻ trungCPU Intel i3-1125G4 mang đến hiệu năng ấn tượngRAM 8GB đa nhiệm chạy được nhiều Tab một lúcỔ cứng 512GB mang đến không gian lưu trữ rộng...,18604,Lenovo
204,273467765,4698349369846,"Asus TUF Gaming F15 FX507ZV4-LP042W - Laptop gaming bền bỉ cho học sinh, sinh viênAsus TUF Gaming F15 FX507ZV4-LP042W - chiếc laptop gaming mạnh mẽ, cho bạn làm chủ trận chiến với cấu hình cao, VGA N...",27750000,34490000,6740000,20,0.0,0,0,available,"Asus TUF Gaming F15 FX507ZV4-LP042W - Laptop gaming bền bỉ cho học sinh, sinh viênAsus TUF Gaming F15 FX507ZV4-LP042W - chiếc laptop gaming mạnh mẽ, cho bạn làm chủ trận chiến với cấu hình cao, VGA N...",17826,Asus
205,274421223,1220142240460,"Laptop HP VICTUS 15-fa1139TX 8Y6W3PANhắc đến HP Victus, dòng laptop này không chỉ dành cho game thủ mà hiện đang trở thành lựa chọn của nhiều content creator và graphic designer nhờ đáp ứng được hiệu...",19490000,23990000,4500000,19,0.0,0,0,available,"Laptop HP VICTUS 15-fa1139TX 8Y6W3PANhắc đến HP Victus, dòng laptop này không chỉ dành cho game thủ mà hiện đang trở thành lựa chọn của nhiều content creator và graphic designer nhờ đáp ứng được hiệu...",17825,HP
206,273686885,9760117189738,"Đánh giá chi tiết laptop gaming MSI Cyborg 15 A12UCX 281VNLà cái tên đứng đằng sau những series laptop gaming nổi tiếng như Bravo, Katana, MSI luôn hướng tới những sản phẩm tốt nhất cho người dùng củ...",16290000,21390000,5100000,24,0.0,0,0,available,"Đánh giá chi tiết laptop gaming MSI Cyborg 15 A12UCX 281VNLà cái tên đứng đằng sau những series laptop gaming nổi tiếng như Bravo, Katana, MSI luôn hướng tới những sản phẩm tốt nhất cho người dùng củ...",49067,MSI 
207,273279238,7872910924346,"DELL VOSTRO 3510 - HIỆU NĂNG VƯỢT TRỘI ĐÁP ỨNG MỌI NHU CẦULaptop DELL VOSTRO 3510 là một trong những sản phẩm nổi bật nhất trong phân khúc giá nhờ sở hữu VGA cùng màn hình sắc nét, hiệu năng mạnh mẽ ...",15090000,18590000,3500000,19,5.0,1,6,available,"DELL VOSTRO 3510 - HIỆU NĂNG VƯỢT TRỘI ĐÁP ỨNG MỌI NHU CẦULaptop DELL VOSTRO 3510 là một trong những sản phẩm nổi bật nhất trong phân khúc giá nhờ sở hữu VGA cùng màn hình sắc nét, hiệu năng mạnh mẽ ...",18805,Dell
208,273053034,3490856193696,"Nếu để nói, dòng sản phẩm bán chạy nhất và được người dùng lựa chọn nhiều nhất thì phải kể tới HP Pavilion. Một trong những thương hiệu đến từ nước Mỹ với độ bền bỉ cao từ chất liệu hoàn thiện đến các...",19090000,23190000,4100000,18,0.0,0,0,available,"Nếu để nói, dòng sản phẩm bán chạy nhất và được người dùng lựa chọn nhiều nhất thì phải kể tới HP Pavilion. Một trong những thương hiệu đến từ nước Mỹ với độ bền bỉ cao từ chất liệu hoàn thiện đến các...",17825,HP
209,273379339,2560412328737,"Laptop HP Pavilion 15-eg3094TU 8C5L5PALaptop HP Pavilion 15-eg3094TU 8C5L5PA chính là chiếc Laptop đang cực kì được yêu thích ở thời điểm hiện tại nhờ vào diện mạo sang trọng, thiết kế gọn nhẹ trẻ tr...",16790000,21190000,4400000,21,0.0,0,0,available,"Laptop HP Pavilion 15-eg3094TU 8C5L5PALaptop HP Pavilion 15-eg3094TU 8C5L5PA chính là chiếc Laptop đang cực kì được yêu thích ở thời điểm hiện tại nhờ vào diện mạo sang trọng, thiết kế gọn nhẹ trẻ tr...",17825,HP
210,273431130,3760627046261,Laptop HP Pavilion 15-eg3098TU 8C5L9PA: Nâng Tầm Trải Nghiệm Sáng Tạo và Hiệu Suất Đỉnh CaoThiết Kế Mỏng Nhẹ và Sang TrọngLàm đẹp không gian làm việc của bạn với Laptop HP Pavilion 15-eg3098TU 8C5L...,13050000,15990000,2940000,18,0.0,0,0,available,Laptop HP Pavilion 15-eg3098TU 8C5L9PA: Nâng Tầm Trải Nghiệm Sáng Tạo và Hiệu Suất Đỉnh CaoThiết Kế Mỏng Nhẹ và Sang TrọngLàm đẹp không gian làm việc của bạn với Laptop HP Pavilion 15-eg3098TU 8C5L...,17825,HP
211,273664679,2158857574381,"Giới thiệu tới bạn một phiên bản laptop 2 in 1 cao cấp với mức giá vô cùng phải chăng, mang lại cho bạn những hiệu quả trong công việc ở mức tối đa. Laptop HP Envy X360 13-bf0112TU 7C0N9PA hộ tụ đầy đ...",23790000,31390000,7600000,24,0.0,0,0,available,"Giới thiệu tới bạn một phiên bản laptop 2 in 1 cao cấp với mức giá vô cùng phải chăng, mang lại cho bạn những hiệu quả trong công việc ở mức tối đa. Laptop HP Envy X360 13-bf0112TU 7C0N9PA hộ tụ đầy đ...",17825,HP
212,263753733,9785037831242,"Nếu bạn là người yêu công nghệ, luôn muốn tìm kiếm những điều mới mẻ để tạo nên sự khác biệt. Thì chắc chắn rằng bạn sẽ không bỏ qua siêu phẩm laptop cao cấp ASUS Zenbook 14 OLED UM3402YA-KM074W. Một ...",16190000,21190000,5000000,24,0.0,0,0,available,"Nếu bạn là người yêu công nghệ, luôn muốn tìm kiếm những điều mới mẻ để tạo nên sự khác biệt. Thì chắc chắn rằng bạn sẽ không bỏ qua siêu phẩm laptop cao cấp ASUS Zenbook 14 OLED UM3402YA-KM074W. Một ...",17826,Asus
213,274419342,3036005957108,"Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001Thuộc vào dòng Laptop ăn khách nhất của thương hiệu Acer, Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001 được kế thừa những tinh túy của dòng Acer Aspi...",12490000,15990000,3500000,22,0.0,0,0,available,"Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001Thuộc vào dòng Laptop ăn khách nhất của thương hiệu Acer, Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001 được kế thừa những tinh túy của dòng Acer Aspi...",18803,Acer
214,273532075,6340972775067,"Laptop HP 240 G9 6L1Y2PA (i5-1235U/RAM 8GB/512GB SSD/ Windows 11)- CPU: Intel Core i5-1235U- Màn hình: 14"" IPS (1920 x 1080)- RAM: 1 x 8GB DDR4 3200MHz- Đồ họa: Onboard Intel Iris Xe Graphics- Lưu tr...",19990000,19990000,0,0,0.0,0,0,available,"Laptop HP 240 G9 6L1Y2PA (i5-1235U/RAM 8GB/512GB SSD/ Windows 11)- CPU: Intel Core i5-1235U- Màn hình: 14"" IPS (1920 x 1080)- RAM: 1 x 8GB DDR4 3200MHz- Đồ họa: Onboard Intel Iris Xe Graphics- Lưu tr...",17825,HP
215,273531041,4429332347944,"Laptop HP 240 G10 - 8F139PA (i7-1355U/RAM 8GB/512GB SSD/ Windows 11)- CPU: Intel Core i7-1355U- Màn hình: 14"" IPS (1920 x 1080)- RAM: 1 x 8GB DDR4 3200MHz- Đồ họa: Onboard Intel Iris Xe Graphics- Lưu...",20990000,20990000,0,0,0.0,0,0,available,"Laptop HP 240 G10 - 8F139PA (i7-1355U/RAM 8GB/512GB SSD/ Windows 11)- CPU: Intel Core i7-1355U- Màn hình: 14"" IPS (1920 x 1080)- RAM: 1 x 8GB DDR4 3200MHz- Đồ họa: Onboard Intel Iris Xe Graphics- Lưu...",17825,HP
216,248266752,2938181517470,"ĐẶC ĐIỂM NỔI BẬTThiết kế cứng cáp, sang trọng với màn hình cảm ứng 15.6 inch Full HDCân mọi tác vụ học tập, văn phòng với CPU Intel Core i5-1135G7Card Intel Iris Xe graphics hỗ trợ lướt web, xem ...",14940000,14940000,0,0,0.0,0,0,available,"ĐẶC ĐIỂM NỔI BẬTThiết kế cứng cáp, sang trọng với màn hình cảm ứng 15.6 inch Full HDCân mọi tác vụ học tập, văn phòng với CPU Intel Core i5-1135G7Card Intel Iris Xe graphics hỗ trợ lướt web, xem ...",18805,Dell
217,263450606,4488277827155,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i7-12700H 2.3GHz up to 4.7GHz 24MB• RAM 16GB (8x2) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512 GB PCIe NVMe TLC M.2 SSD• Car...",51990000,51990000,0,0,0.0,0,0,available,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i7-12700H 2.3GHz up to 4.7GHz 24MB• RAM 16GB (8x2) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512 GB PCIe NVMe TLC M.2 SSD• Car...",17825,HP
